sample_id,Continent,Country,System,Waterbody,Zone Area,Tidal_Zone,Test_Area,Year,Date,mp/kg dw,Size_class,Dominant_Size,dominant_color,source,environment_type,location,concentration_level,color_display
Longmen_2019-01-24_C_14.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,6.6772389616893415,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_15.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,4.336889582791222,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_16.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,2.6014568158168574,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_17.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.8586639189421261,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_18.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,15.97727676193858,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2019-01-24_C_19.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,9.74738039151978,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_20.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,3.3352789126990743,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_21.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.8337502084375521,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_22.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.8241984669908514,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_23.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,1.7990465053521631,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_24.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,1.6244314489928524,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_25.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.827266710787558,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_26.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-01-24 00:00:00,7.234726688102894,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_27.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.9065361254645998,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_1.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_2.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_3.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-01-24 00:00:00,1.761959298740199,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_4.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_5.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.8138683161064539,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_6.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,2.443792766373412,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_7.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_8.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,3.558402277377458,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_9.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,2.727272727272727,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_10.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,9.366485013623976,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_11.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_12.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,1.7436791630340016,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_13.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,6.6132098867487805,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_14.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_15.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_16.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_17.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.869640838333768,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_18.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,9.636443276390716,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_19.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,1.6256197675363733,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_20.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,2.3348120476301655,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_21.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,2.6730820636193533,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_22.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_23.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_24.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_25.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.8299443937256203,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_26.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.9357162908206232,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_A_27.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_1.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.9353661958656816,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_2.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.9409993413004611,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_3.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_4.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_5.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_6.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_7.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.7961783439490446,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_8.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,2.381708478882185,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_9.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,1.6778523489932886,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_10.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,7.236471817962531,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_11.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,1.6975046681378372,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_12.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,1.569242840329541,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_13.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,3.2451728054518907,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_14.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_15.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_16.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_17.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_18.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_19.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_20.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_21.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_22.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,3.1743512419649234,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_23.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,1.6447368421052633,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_24.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.7445461990916536,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_25.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_26.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_B_27.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_1.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_2.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_3.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_4.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_5.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,2.7105168052041924,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_6.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,1.764602082230457,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_7.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_8.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,1.5871756209824617,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_9.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,2.5443134594182006,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_10.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,1.7391304347826089,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_11.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,1.769754888947881,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_12.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,2.3207240659085637,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_13.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,2.276348736626451,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_14.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.8346548702111677,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_15.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_16.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_17.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_18.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,5.325758920646193,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_19.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,1.62456339858663,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_20.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_21.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_22.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,1.6483969339817028,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_23.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,1.7990465053521631,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_24.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_25.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_26.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.8038585209003215,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-01-24_C_27.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-01-24 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-05-03_A_1.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-05-03 00:00:00,0.9352787130564908,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-05-03_A_2.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-05-03 00:00:00,0.0,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
