sample_id,Continent,Country,region,System,Waterbody,Zone Area,Tidal_Zone,Test_Area,Year,Date,mp/kg dw,log_concentration,Size_class,Standardized_Shapes,Dominant_Size,dominant_color,source,environment_type,location,concentration_level
Xialiao_2019-01-29_A_17.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,15.358931552587645,1.2137549352785617,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_A_18.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,37.45857945540988,1.5849932386629784,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_A_19.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,5.23149359142035,0.794592152721645,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_A_20.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_A_21.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_A_22.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_A_23.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,2.7881040892193307,0.5784219040040184,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_A_24.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,368.72037914691947,2.5678733897322235,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium
Xialiao_2019-01-29_B_5.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,232.69489247311824,2.3686492207577365,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium
Xialiao_2019-01-29_B_6.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,130.96212515812186,2.1204493009397942,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium
Xialiao_2019-01-29_B_7.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,193.65944627743508,2.2892754836597415,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium
Xialiao_2019-01-29_B_8.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,27.22323049001815,1.450606722518663,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_B_9.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,52.48256335888406,1.7282122143330205,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_B_10.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,85.1296469853171,1.9351526672017367,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_B_11.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,91.3886618619511,1.9656186769243826,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_B_12.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,199.95220266071857,2.3030927709070177,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium
Xialiao_2019-01-29_B_13.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-01-29,51.402222390203335,1.719349705902335,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_B_14.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-01-29,229.1682905916283,2.3620454923187904,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium
Xialiao_2019-01-29_B_15.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-01-29,34.85700705062188,1.5545740366024765,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_B_16.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,6.54278984559016,0.8775320077329161,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_17.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,13.292569453675396,1.1551103113130854,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_B_18.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,43.66812227074236,1.6499976962686749,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_B_19.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_20.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_21.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_22.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,2.745744096650192,0.573538103736228,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_23.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.9200478424878092,0.28331205030229495,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_24.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,157.01037553943624,2.1986856052555566,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium
Xialiao_2019-01-29_C_5.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,139.6297458424851,2.148077191870904,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium
Xialiao_2019-01-29_C_6.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,152.9100952685934,2.187267107002708,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium
Xialiao_2019-01-29_C_7.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,80.98477486232589,1.9137332083934118,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_C_8.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,71.75993041461294,1.8618922750455955,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_C_9.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,21.032073912716893,1.3430553798768665,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_C_10.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,78.50698987673026,1.9004053114419874,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_C_11.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,127.97074954296161,2.110491223845557,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium
Xialiao_2019-01-29_C_12.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,187.56100962208896,2.2754518948881817,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium
Xialiao_2019-01-29_C_13.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-01-29,186.78782633780472,2.273667434971199,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium
Xialiao_2019-01-29_C_14.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-01-29,79.42811755361399,1.905407904017161,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_C_15.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-01-29,82.15239268843705,1.9198747504459122,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_C_16.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,14.906303236797275,1.2015692575592403,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_C_17.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,14.019783472233039,1.1766636718497614,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_C_18.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,12.56281407035176,1.13234980814681,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_C_19.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_C_20.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_C_21.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.8476012883539583,0.2666082564132295,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_C_22.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.9592326139088729,0.292086001558658,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_C_23.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_C_24.0_microplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,167.66216074609662,2.2270176598123554,microplastics,,<5 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Medium
Xialiao_2019-01-29_A_5.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,11.76044870635064,1.1058659461144411,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_A_6.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,34.716615533667046,1.5528702989093617,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_A_7.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,27.052971463478485,1.4479788699359584,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_A_8.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,12.429565793834938,1.1280619712398285,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_A_9.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,4.804227720393946,0.7637444430093973,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_A_10.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,25.87609049238504,1.4293660946991869,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_A_11.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,14.14236648932588,1.1801937531654756,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_A_12.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,6.882838788620374,0.8966826449279095,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_A_13.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-01-29,2.1899408715964666,0.5037826330956232,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_A_14.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-01-29,29.067654966935546,1.478099557976355,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_A_15.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-01-29,8.939213349225268,0.9973520130079804,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_A_16.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,1.3132838663077022,0.36422892892569797,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_A_17.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_A_18.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,1.4407145944388415,0.3875169980541822,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_A_19.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_A_20.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_A_21.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_A_22.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_A_23.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_A_24.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,3.7914691943127963,0.6804687002933084,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_5.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,20.161290322580644,1.3255421455413876,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_B_6.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,8.929235806235582,0.9969158247384559,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_7.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,18.648687419308562,1.2933335437398843,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_B_8.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,4.188189306156639,0.715015814196792,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_9.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,11.739520751329328,1.1051530905607128,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_B_10.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,11.715089034676664,1.104319405576092,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_B_11.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,16.345939520023776,1.239197827805153,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_B_12.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,19.91555803393611,1.3204694561901913,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_B_13.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-01-29,7.55915035150049,0.9324306553349696,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_14.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-01-29,45.21007093304232,1.6647366351667297,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_B_15.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019.0,2019-01-29,7.129842351263567,0.9100821241131171,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_16.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.654278984559016,0.2186087526393538,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_17.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,1.3292569453675396,0.367217399140169,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_18.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,2.3393636930754833,0.5236637210292868,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_19.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_20.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_21.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_22.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_23.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_B_24.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019.0,2019-01-29,0.0,0.0,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_C_5.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,8.628804518355821,0.9835723698544926,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Very Low
Xialiao_2019-01-29_C_6.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,11.20806981026339,1.0866470040745573,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
Xialiao_2019-01-29_C_7.0_mesoplastics,Asia,Taiwan,East Asia,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019.0,2019-01-29,16.19695497246518,1.235451554132585,mesoplastics,,5-25 mm,unknown,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",Low
